Year,Daytime Slope,Daytime Intercept,Nighttime Slope,Nighttime Intercept
2015,0.7840065861281322,3.931151995241674,1.0303952620079933,0.5702184497056102
2016,0.8183447587863771,2.9510766482062607,1.0020928839446075,0.740946887519442
2017,0.8567829915647739,1.2351525175260072,1.0038154377042483,0.7413332017232328
2018,0.8181943566974312,2.9445971560863136,0.9986092144795337,0.6234158600553386
2019,0.904165428533178,0.815477646063961,0.9735447269061112,1.151358742044069
2020,0.8354947899335409,2.337934294399396,0.9759897283934343,1.2861258989449595
2021,0.839165611379223,2.4635291414777605,0.9954013138655982,1.1839463278976066
2022,0.8777850761382652,1.1645145419286749,0.9891887913704828,0.8500275268303223
2023,0.9062485779222292,1.191630904326857,0.9909270686287174,0.7001470475018614
